id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
24767;question;Comment Rosa choisit-elle sa carte ?;sans la montrer;en la montrant à tout le public;en la nommant à voix haute;elle refuse de choisir;24756;L
24768;question;Que devine le magicien ?;la carte de Rosa;son âge;son prénom;sa couleur préférée;24756;L
24769;question;Comment Rosa se sent-elle en redescendant de scène ?;complètement émerveillée;déçue;effrayée;fâchée;24756;L
24770;question;Que fait Rosa en voyant la colombe disparaître ?;elle n'en croit pas ses yeux;elle rit fort;elle pleure;elle s'endort;24756;L
24771;question;Quel type de spectacle Rosa regarde-t-elle ?;un spectacle de magie;un concert;une pièce de théâtre;un spectacle de danse;24756;L
24772;question;Quand a lieu ce spectacle ?;pendant la fête annuelle du village;un jour d'école ordinaire;pendant les vacances de Noël seulement;lors d'un mariage;24756;L
24773;question;"Que veut dire ""ébahis"" dans le texte ?";très étonnés, stupéfaits;totalement indifférents;endormis;en colère;24756;V
24774;question;"Que veut dire ""théâtral"" dans le texte ?";fait avec des gestes amples et impressionnants;fait discrètement, sans attirer l'attention;fait par accident;fait très lentement;24756;V
24775;question;Pourquoi Rosa n'en croit-elle pas ses yeux ?;le tour de magie semble impossible à expliquer;elle connaît déjà le truc du magicien;elle n'a pas bien regarde le tour;le magicien lui a expliqué le secret;24756;I
24776;question;Qu'est-ce qui montre que Rosa a adoré participer au spectacle ?;elle redescend de scène complètement émerveillée;elle refuse de monter sur scène;elle s'ennuie pendant tout le tour;elle quitte la fête avant la fin;24756;I
24777;passage;Simon assiste à un théâtre de marionnettes installé temporairement dans le parc de son quartier. Le petit théâtre en bois arbore de jolis rideaux rouges brodés de motifs dorés. Une marionnette de loup, très expressive, fait immédiatement rire tous les enfants présents. Simon rit de bon coeur avec ses copains assis juste à côté de lui. Une marionnette de princesse chante ensuite une chanson douce et mélodieuse. à chaque fin de scène, les enfants applaudissent très fort, ravis du spectacle. Une fois la représentation terminée, Simon s'approche pour toucher les marionnettes de près. Il repart de la, le sourire aux lèvres, en pensant déjà au prochain spectacle.;;;;;;
24778;question;Où Simon assiste-t-il au spectacle ?;dans le parc de son quartier;à l'école;au cirque;chez lui;24777;L
24779;question;Comment le théâtre est-il installé ?;temporairement;de façon permanente;il est mobile sur un camion;il est construit en dur;24777;L
24780;question;En quoi est fait le petit théâtre ?;en bois;en carton;en tissu;en plastique;24777;L
24781;question;Comment sont les rideaux du théâtre ?;rouges et brodes de motifs dorés;bleus et unis;verts et transparents;il n'y à pas de rideaux;24777;L
24782;question;Quelle marionnette fait rire les enfants ?;le loup;le lapin;le chat;le renard;24777;L
24783;question;Comment est cette marionnette de loup ?;très expressive;totalement immobile;silencieuse;effrayante pour tous;24777;L
24784;question;Avec qui Simon rit-il ?;ses copains;sa classe;sa famille;personne;24777;L
24785;question;Qui chante une chanson douce ?;une marionnette de princesse;un roi;un dragon;une fée;24777;L
24786;question;Comment est cette chanson ?;douce et mélodieuse;très bruyante;triste et lente;elle n'y à pas de chanson;24777;L
24787;question;Que font les enfants à chaque fin de scène ?;ils applaudissent très fort;ils crient de peur;ils pleurent;ils s'ennuient;24777;L
24788;question;Comment les enfants se sentent-ils pendant le spectacle ?;ravis;déçus;indifférents;fatigues;24777;L
24789;question;Que fait Simon une fois la représentation terminée ?;il s'approche pour toucher les marionnettes;il rentre tout de suite;il pleure;il s'endort;24777;L
24790;question;Comment Simon repart-il du spectacle ?;le sourire aux lèvres;triste;fatigué et fâche;sans rien dire;24777;L
24791;question;À quoi Simon pense-t-il en repartant ?;au prochain spectacle;à rentrer vite chez lui;à ses devoirs;à autre chose sans rapport;24777;L
24792;question;Quel spectacle Simon regarde-t-il ?;un théâtre de marionnettes;un spectacle de magie;un concert;un film;24777;L
24793;question;Où est situé ce théâtre de marionnettes ?;dans un parc;dans une salle fermée;dans une église;dans un centre commercial;24777;L
24794;question;"Que veut dire ""expressive"" dans le texte ?";qui montre beaucoup d'émotions visibles;totalement immobile et sans vie;silencieuse et discrète;effrayante;24777;V
24795;question;"Que veut dire ""mélodieuse"" dans le texte ?";agréable à l'oreille, harmonieuse;criarde et désagréable;totalement silencieuse;rapide et saccadée;24777;V
24796;question;Pourquoi les enfants applaudissent-ils à chaque fin de scène ?;ils apprécient beaucoup le spectacle;c'est une règle qu'on leur impose;ils veulent que ça s'arrête;ils ne savent pas quoi faire d'autre;24777;I
24797;question;Qu'est-ce qui montre que Simon à beaucoup aime ce spectacle ?;il repart le sourire aux lèvres en pensant au prochain spectacle;il s'ennuie visiblement pendant la représentation;il quitte le parc avant la fin;il ne veut plus jamais revoir de marionnettes;24777;I
24798;passage;Emma chante avec passion dans la chorale de son école depuis le début de l'année. Chaque mardi après-midi, elle répète avec sa classe de nouvelles chansons pour le concert. Le jour du grand concert, Emma enfile une chemise blanche impeccable pour l'occasion. Juste avant de monter sur scène, elle ressent un peu de trac, le coeur battant. Le professeur de musique lève enfin la main pour donner le signal de départ. Emma chante alors de tout son coeur, aux côtés de ses camarades unis. à la fin du morceau, les parents applaudissent longuement, visiblement très touches. Emma redescend de scène extrêmement fière d'avoir si bien chante devant tout le monde.;;;;;;
24799;question;Où Emma chante-t-elle ?;dans la chorale de son école;dans un groupe professionnel;à la télévision;au cirque;24798;L
24800;question;Depuis quand Emma fait-elle partie de la chorale ?;depuis le début de l'année;depuis une semaine seulement;depuis toujours;depuis hier;24798;L
24801;question;Quel jour Emma répète-t-elle ?;le mardi après-midi;le lundi matin;le vendredi soir;le dimanche;24798;L
24802;question;Que répètent-ils chaque semaine ?;de nouvelles chansons pour le concert;les mêmes chansons depuis toujours;des poèmes;des leçons de grammaire;24798;L
24803;question;Que porte Emma le jour du concert ?;une chemise blanche impeccable;une robe rouge;un pull vert;un costume noir;24798;L
24804;question;Que ressent Emma juste avant de monter sur scène ?;un peu de trac;de la joie seulement;de la colère;rien du tout;24798;L
24805;question;Comment est son coeur à ce moment-là ?;battant;très calme;immobile;on ne sait pas;24798;L
24806;question;Qui donne le signal de départ ?;le professeur de musique;la directrice;Emma;un parent;24798;L
24807;question;Comment le professeur donne-t-il le signal ?;en levant la main;en criant fort;en sifflant;en frappant dans les mains;24798;L
24808;question;Comment Emma chante-t-elle ?;de tout son coeur;sans conviction;en chuchotant;en pleurant;24798;L
24809;question;Avec qui Emma chante-t-elle sur scène ?;ses camarades;seule;sa famille;des inconnus;24798;L
24810;question;Comment sont ses camarades pendant le concert ?;unis;disperses;en désaccord;absents;24798;L
24811;question;Que font les parents à la fin du morceau ?;ils applaudissent longuement;ils partent vite;ils restent silencieux;ils critiquent;24798;L
24812;question;Comment les parents semblent-ils touches ?;visiblement très touches;totalement indifférents;un peu agaces;moyennement intéressés;24798;L
24813;question;Comment Emma se sent-elle en redescendant de scène ?;extrêmement fière;déçue;gêne;fatiguée et triste;24798;L
24814;question;Quel événement Emma prépare-t-elle depuis des semaines ?;un concert de chorale;un spectacle de danse;une pièce de théâtre;une fête d'anniversaire;24798;L
24815;question;"Que veut dire ""trac"" dans le texte ?";une petite peur avant de se produire en public;une grande joie;de la fatigue;de l'ennui;24798;V
24816;question;"Que veut dire ""impeccable"" dans le texte ?";parfaitement propre et soignée;sale et froissée;trop grande;trop petite;24798;V
24817;question;Pourquoi Emma ressent-elle du trac avant de monter sur scène ?;chanter devant beaucoup de monde est impressionnant;elle n'a pas répète du tout;elle n'aime pas chanter;elle a peur du professeur de musique;24798;I
24818;question;Qu'est-ce qui montre qu'Emma a réussi sa prestation ?;les parents applaudissent longuement et elle se sent très fière;les parents restent silencieux et déçus;elle oublie les paroles sur scène;elle refuse de remonter sur scène après;24798;I
24819;passage;Nathan participe avec enthousiasme à la journée sportive annuelle organisée par son école. Dès le matin, il s'élancé dans une course de vitesse au milieu de la cour. Un peu plus tard, Nathan tente sa chance à l'épreuve du saut en longueur. Son équipe dispute ensuite un match anime de ballon prisonnier contre une autre classe. La maîtresse, munie d'un sifflet, chronomètre soigneusement chaque course de la journée. Entre deux épreuves, Nathan boit une grande gorgée d'eau pour reprendre des forces. à la fin de la journée, tous les enfants reçoivent fièrement une médaille souvenir. Nathan rentre chez lui épuise mais extrêmement satisfait de sa performance.;;;;;;
24820;question;À quoi Nathan participe-t-il ?;la journée sportive de l'école;un match de football professionnel;une course cycliste;un spectacle de danse;24819;L
24821;question;Quand a lieu cette journée sportive ?;chaque année;une seule fois dans la scolarité;tous les mois;on ne sait pas;24819;L
24822;question;Que fait Nathan dès le matin ?;il s'élancé dans une course de vitesse;il regarde seulement les autres;il rentre chez lui;il fait ses devoirs;24819;L
24823;question;Où se déroule cette course ?;au milieu de la cour;au stade municipal;en forêt;à la piscine;24819;L
24824;question;À quelle épreuve Nathan tente-t-il sa chance ensuite ?;le saut en longueur;le saut en hauteur;la corde à sauter;le saut à la perche;24819;L
24825;question;À quel jeu l'équipe de Nathan joue-t-elle ?;le ballon prisonnier;le foot;le basket;le tennis;24819;L
24826;question;Contre qui joue l'équipe de Nathan ?;une autre classe;une autre école;personne, c'est un entraînement;des adultes;24819;L
24827;question;Qui chronomètre les courses ?;la maîtresse;un parent;le directeur;Nathan lui-même;24819;L
24828;question;Avec quoi la maîtresse chronomètre-t-elle ?;un sifflet;une cloche;un chronomètre silencieux;sa voix;24819;L
24829;question;Comment la maîtresse chronomètre-t-elle les courses ?;soigneusement;sans faire attention;en se trompant souvent;elle ne chronomètre pas vraiment;24819;L
24830;question;Que fait Nathan entre deux épreuves ?;il boit de l'eau;il se repose allonge;il rentre chez lui;il mange un sandwich;24819;L
24831;question;Pourquoi Nathan boit-il de l'eau ?;pour reprendre des forces;il n'a pas soif mais on le lui demande;pour se rafraîchir seulement;par habitude sans raison;24819;L
24832;question;Que reçoivent tous les enfants à la fin ?;une médaille souvenir;un trophée;un livre;un ballon;24819;L
24833;question;Comment les enfants reçoivent-ils leur médaille ?;fièrement;avec indifférence;avec déception;en se disputant;24819;L
24834;question;Comment Nathan se sent-il en rentrant chez lui ?;épuise mais satisfait;déçu et fâche;totalement indifférent;malade;24819;L
24835;question;Qui organise cette journée sportive ?;l'école de Nathan;la mairie;les parents;personne en particulier;24819;L
24836;question;"Que veut dire ""épuise"" dans le texte ?";très fatigué après un effort;plein d'énergie;malade;ennuyé;24819;V
24837;question;"Que veut dire ""anime"" dans le texte, à propos du match ?";vivant, plein d'action;calme et sans intérêt;triste;silencieux;24819;V
24838;question;Pourquoi Nathan est-il épuise à la fin de la journée ?;il a participé à de nombreuses épreuves physiques;il n'a presque rien fait de la journée;il a mal dormi la veille;il est malade depuis le matin;24819;I
24839;question;Qu'est-ce qui montre que Nathan est content de sa journée malgré la fatigue ?;il se sent extrêmement satisfait de sa performance;il regrette d'avoir participé;il est déçu de ses résultats;il ne veut plus jamais refaire de sport;24819;I
24840;passage;Sara découvre un parcours d'obstacles impressionnant lors d'une sortie au centre de loisirs. Sans hésiter, elle rampe la première sous un grand filet vert tendu bas au sol. Un peu plus loin, Sara saute avec agilité par-dessus une série de pneus alignés. Elle grimpe ensuite courageusement sur un haut mur recouvert de mousse épaisse. Un moniteur attentif encourage Sara à chaque étape difficile du parcours. Elle traverse enfin un pont de corde suspendu qui se balance légèrement sous ses pas. Dans un dernier effort, Sara franchit la ligne d'arrivée en courant à toute vitesse. Elle termine ce parcours extrêmement fière d'avoir surmonté toutes les difficultés.;;;;;;
24841;question;Où Sara découvre-t-elle le parcours d'obstacles ?;au centre de loisirs;à l'école;au stade;à la piscine;24840;L
24842;question;Sous quoi Sara rampe-t-elle ?;un grand filet vert;une table;une corde tendue;un tunnel en bois;24840;L
24843;question;Comment est tendu ce filet ?;bas au sol;très haut;il n'est pas tendu;il flotte dans les airs;24840;L
24844;question;Par-dessus quoi Sara saute-t-elle ensuite ?;une série de pneus alignes;des bancs;des caisses;des cordes;24840;L
24845;question;Sur quoi Sara grimpe-t-elle courageusement ?;un haut mur recouvert de mousse;un arbre;une échelle;un rocher;24840;L
24846;question;Qui encourage Sara à chaque étape ?;un moniteur attentif;sa maman;sa classe;personne;24840;L
24847;question;Que traverse Sara pour finir ?;un pont de corde suspendu;une rivière;un tunnel sombre;une passerelle en bois fixe;24840;L
24848;question;Comment ce pont se comporte-t-il sous ses pas ?;il se balance légèrement;il reste totalement immobile;il s'effondre;il est très rigide;24840;L
24849;question;Comment Sara franchit-elle la ligne d'arrivée ?;en courant à toute vitesse;en marchant lentement;en rampant;en sautant à cloche-pied;24840;L
24850;question;Comment Sara se sent-elle à la fin ?;extrêmement fière;déçue;fatiguée et triste;effrayée;24840;L
24851;question;Que fait Sara au parcours d'obstacles ?;elle surmonte plusieurs difficultés physiques;elle regarde seulement les autres;elle abandonne au milieu;elle refuse de participer;24840;L
24852;question;Qui aide Sara pendant le parcours ?;un moniteur;sa mamie;sa classe;personne;24840;L
24853;question;Où se trouve le mur que Sara escalade ?;sur le parcours d'obstacles;dans une autre salle;dehors, loin du parcours;il n'y à pas de mur;24840;L
24854;question;Comment Sara aborde-t-elle chaque obstacle ?;sans hésiter;avec beaucoup de peur;en pleurant;en refusant d'avancer;24840;L
24855;question;Quel type d'activité Sara pratique-t-elle ce jour-là ?;un parcours d'obstacles;une course de natation;un match de foot;une chasse au trésor;24840;L
24856;question;De quoi le mur est-il recouvert ?;de mousse épaisse;de pierre;de métal;de sable;24840;L
24857;question;"Que veut dire ""agilité"" dans le texte ?";une grande souplesse et rapidité de mouvement;une grande lenteur;de la maladresse;de la peur;24840;V
24858;question;"Que veut dire ""surmonte"" dans le texte ?";réussit à dépasser une difficulté;abandonne face à une difficulté;ignore complètement;crée une difficulté;24840;V
24859;question;Pourquoi le moniteur encourage-t-il Sara pendant le parcours ?;pour l'aider à garder confiance face aux difficultés;parce qu'elle pleure tout le long;parce qu'elle refuse d'avancer;pour la faire aller plus vite que les autres;24840;I
24860;question;Qu'est-ce qui montre que Sara a bien réussi ce parcours ?;elle franchit la ligne d'arrivée fière d'avoir surmonté les difficultés;elle abandonne avant la fin;elle refuse de recommencer;elle se blesse pendant le parcours;24840;I
24861;passage;Adam passe une journée formidable au parc aquatique avec ses parents, en plein été. Dès son arrivée, il grimpe tout en haut d'un immense toboggan bleu vif. Pendant toute la descente, Adam crie de joie, les bras levés bien haut. Il atterrit finalement dans le grand bassin avec un énorme plouf éclaboussant. Sa maman nage joyeusement à ses côtés dans la rivière artificielle du parc. Après plusieurs heures de baignade, Adam savoure une glace au bord de l'eau. Encore et encore, il refait le même toboggan, sans jamais se lasser. A la fermeture du parc, Adam supplie ses parents de revenir dès le lendemain.;;;;;;
24862;question;Où Adam passe-t-il sa journée ?;au parc aquatique;à la piscine du quartier;à la plage;au lac;24861;L
24863;question;Avec qui y va-t-il ?;ses parents;sa classe;ses cousins;ses voisins;24861;L
24864;question;À quelle saison se passe cette journée ?;en plein été;en hiver;au printemps;en automne;24861;L
24865;question;De quelle couleur est le grand toboggan ?;bleu vif;rouge;vert;jaune;24861;L
24866;question;Que fait Adam pendant la descente ?;il crie de joie;il pleure;il ferme les yeux de peur;il reste silencieux;24861;L
24867;question;Comment sont ses bras pendant la descente ?;levés bien haut;colles au corps;croises;cachant son visage;24861;L
24868;question;Comment Adam atterrit-il ?;avec un énorme plouf;tout doucement;sur le sable;sur un tapis;24861;L
24869;question;Avec qui Adam nage-t-il dans la rivière artificielle ?;sa maman;son papa;un moniteur;personne;24861;L
24870;question;Que fait Adam après plusieurs heures de baignade ?;il mange une glace;il rentre directement;il fait la sieste;il pleure de fatigue;24861;L
24871;question;Où Adam mange-t-il sa glace ?;au bord de l'eau;dans la voiture;sur le toboggan;dans les vestiaires;24861;L
24872;question;Que fait Adam encore et encore ?;il refait le même toboggan;il change constamment d'activité;il reste assis;il demande à partir;24861;L
24873;question;Comment Adam se lasse-t-il du toboggan ?;il ne se lasse jamais;il s'en lasse vite;il en a peur;il n'y va qu'une fois;24861;L
24874;question;Que fait Adam à la fermeture du parc ?;il supplie ses parents de revenir;il est soulagé de partir;il pleure de fatigue;il oublie déjà sa journée;24861;L
24875;question;Quand Adam veut-il revenir au parc ?;dès le lendemain;dans un mois;l'année prochaine;il ne veut plus revenir;24861;L
24876;question;Comment Adam qualifie-t-il sa journée ?;formidable;ennuyeuse;fatigante et décevante;moyenne;24861;L
24877;question;Où se passe cette journée ?;au parc aquatique;à l'école;à la ferme;en montagne;24861;L
24878;question;"Que veut dire ""éclaboussant"" dans le texte ?";qui projette de l'eau autour de soi;qui reste totalement silencieux;qui est très discret;qui fait très peu de bruit;24861;V
24879;question;"Que veut dire ""se lasser"" dans le texte ?";perdre l'intérêt pour quelque chose à force de le répéter;adorer de plus en plus quelque chose;avoir peur de quelque chose;oublier quelque chose complètement;24861;V
24880;question;Pourquoi Adam refait-il le toboggan tant de fois ?;il prend un plaisir immense à cette activité;il n'a rien d'autre à faire;ses parents l'y obligent;il attend un ami;24861;I
24881;question;Qu'est-ce qui montre qu'Adam a adoré sa journée au parc aquatique ?;il supplie ses parents de revenir dès le lendemain;il est soulagé quand le parc ferme;il refuse de refaire le toboggan une seconde fois;il s'ennuie visiblement toute la journée;24861;I
24882;passage;Léna monte pour la toute première fois dans le grand huit de la fête foraine. Le coeur battant, elle attache soigneusement sa ceinture de sécurité avant le départ. Le wagon grimpe lentement tout en haut d'une côte impressionnante et très raide. Arrivée au sommet, Léna ferme les yeux un court instant, prise d'une petite frayeur. Soudain, le wagon dévale la pente à une vitesse folle en enchaînant les virages. Léna lève alors les bras très haut, en poussant un grand cri joyeux. Après deux minutes intenses, le tour se termine enfin dans un dernier virage. Léna demande immédiatement à son papa de refaire un tour, encore et encore.;;;;;;
24883;question;Où Léna monte-t-elle dans le grand huit ?;à la fête foraine;au cirque;au parc de la ville;à l'école;24882;L
24884;question;Comment est le coeur de Léna avant le départ ?;battant;très calme;on ne sait pas;endormi;24882;L
24885;question;Que fait Léna avant le départ ?;elle attache sa ceinture;elle ferme la porte;elle appelle sa maman;elle enlève ses chaussures;24882;L
24886;question;Que fait le wagon au début ?;il grimpe lentement une côte raide;il descend directement très vite;il reste immobile;il roule sur un pont;24882;L
24887;question;Comment est cette côte ?;impressionnante et très raide;toute petite et facile;presque plate;invisible;24882;L
24888;question;Que fait Léna arrivée au sommet ?;elle ferme les yeux un instant;elle chante;elle dort;elle mange;24882;L
24889;question;Que ressent Léna à ce moment-là ?;une petite frayeur;de l'ennui;de la faim;rien de particulier;24882;L
24890;question;Comment le wagon dévale-t-il la pente ?;à une vitesse folle;très lentement;en s'arrêtant souvent;à reculons;24882;L
24891;question;Que fait le wagon en descendant ?;il enchaîne les virages;il roule tout droit;il s'arrête à chaque virage;il ralentit progressivement;24882;L
24892;question;Que fait Léna dans les virages ?;elle lève les bras et crie de joie;elle se cache les yeux;elle pleure;elle reste totalement immobile;24882;L
24893;question;Combien de temps dure le tour ?;deux minutes;dix minutes;une heure;trente secondes;24882;L
24894;question;Comment le tour se termine-t-il ?;dans un dernier virage;en s'arrêtant brutalement au sommet;il ne se termine jamais vraiment;par une chute;24882;L
24895;question;Que demande Léna à la fin ?;de refaire un tour;de rentrer vite;de manger une glace;de partir de la fête;24882;L
24896;question;À qui Léna fait-elle sa demande ?;son papa;sa maman;sa mamie;un employé;24882;L
24897;question;Combien de fois Léna veut-elle refaire le tour ?;encore et encore;une seule fois de plus;elle ne veut plus jamais recommencer;elle hésite encore;24882;L
24898;question;Quelle attraction Léna essaie-t-elle ?;le grand huit;le manège à chevaux;la grande roue;les autos tamponneuses;24882;L
24899;question;"Que veut dire ""frayeur"" dans le texte ?";une peur soudaine et passagère;une grande joie;de l'ennui profond;de la fatigue;24882;V
24900;question;"Que veut dire ""intenses"" dans le texte, à propos des deux minutes ?";fortes en émotions et en sensations;ennuyeuses et longues;totalement calmes;sans aucune sensation;24882;V
24901;question;Pourquoi Léna ferme-t-elle les yeux au sommet de la côte ?;l'appréhension avant la descente rapide;elle a sommeil;elle n'aime pas la lumière;elle a terminé le tour;24882;I
24902;question;Qu'est-ce qui montre que Léna a adoré cette expérience malgré sa frayeur initiale ?;elle demande à refaire un tour encore et encore;elle refuse absolument de remonter;elle pleure à la fin du tour;elle veut quitter la fête tout de suite;24882;I
24903;passage;Paul monte avec entrain sur un magnifique cheval de bois, installé sur le vieux manège de la fête. Sa petite soeur grimpe juste à côté de lui, sur un cheval blanc voisin. Une musique entraînante se met alors à jouer très fort dans les haut-parleurs. Paul agrippe fermement la barre dorée, un large sourire aux lèvres. Le manège se met en mouvement doucement, tournant de plus en plus vite. Sa soeur agite joyeusement la main à chaque fois qu'ils passent devant leurs parents. Pendant le tour, Paul tente d'attraper un petit anneau en bois suspendu au passage. Une fois le manège termine, toute la famille file rejoindre la grande roue voisine.;;;;;;
24904;question;Sur quoi Paul monte-t-il d'abord ?;un cheval de bois;un dragon;une voiture;un avion;24903;L
24905;question;Où est installé le manège ?;à la fête;au cirque;à l'école;au zoo;24903;L
24906;question;Avec qui Paul monte-t-il sur le manège ?;sa petite soeur;son grand frère;sa mamie;un ami;24903;L
24907;question;Sur quoi monte la soeur de Paul ?;un cheval blanc voisin;le même cheval que Paul;une voiture;elle ne monte pas sur le manège;24903;L
24908;question;Comment est la musique du manège ?;entraînante et forte;très douce et discrète;il n'y à pas de musique;triste;24903;L
24909;question;D'ou vient la musique ?;des haut-parleurs;d'un musicien présent;d'un instrument que joue Paul;de nulle part;24903;L
24910;question;Que tient fermement Paul ?;la barre dorée;les rênes;un ballon;un bouton rouge;24903;L
24911;question;Comment est le sourire de Paul ?;large;absent;un peu force;cache;24903;L
24912;question;Comment le manège se met-il en mouvement ?;doucement, puis de plus en plus vite;très vite dès le début;il ne bouge pas vraiment;à l'envers;24903;L
24913;question;Que fait la soeur de Paul à chaque passage devant les parents ?;elle agite la main;elle crie de peur;elle pleure;elle ferme les yeux;24903;L
24914;question;Qu'essaie d'attraper Paul pendant le tour ?;un petit anneau en bois;une pomme;un chapeau;un ballon;24903;L
24915;question;Où est suspendu cet anneau ?;au passage du manège;loin du manège;dans les mains d'un employé;il n'y à pas d'anneau;24903;L
24916;question;Que font-ils une fois le manège termine ?;ils rejoignent la grande roue;ils rentrent chez eux;ils mangent une glace;ils font les autos tamponneuses;24903;L
24917;question;Comment la famille se dirige-t-elle vers la grande roue ?;en filant rapidement;en traînant les pieds;en se disputant;elle n'y va pas finalement;24903;L
24918;question;Où se trouvent les parents pendant le tour de manège ?;ils regardent depuis le bord;ils sont montes aussi;ils sont partis ailleurs;on ne sait pas;24903;L
24919;question;Sur quel type de manège se trouve la famille de Paul ?;le vieux manège de la fête;un manège moderne en ville;un manège à l'école;il n'y à pas de manège;24903;L
24920;question;"Que veut dire ""entrain"" dans le texte ?";de l'enthousiasme et de l'énergie joyeuse;de la fatigue;de la tristesse;de l'indifférence;24903;V
24921;question;"Que veut dire ""agrippe"" dans le texte ?";tient fermement quelque chose;lâche quelque chose;touche à peine quelque chose;regarde quelque chose;24903;V
24922;question;Pourquoi Paul tient-il si fermement la barre dorée ?;pour ne pas glisser pendant que le manège tourne;parce que la barre est fragile;pour impressionner sa soeur;parce qu'on le lui ordonne;24903;I
24923;question;Qu'est-ce qui montre que Paul et sa soeur s'amusent beaucoup sur le manège ?;le large sourire de Paul et les signes joyeux de sa soeur;ils restent silencieux et immobiles;ils demandent à descendre tout de suite;ils se disputent pendant le tour;24903;I
24924;passage;Iris dort chez ses grands-parents pour la toute première fois, un week-end de vacances. Dans sa petite valise, elle a soigneusement glissé son doudou lapin adoré. Pour le dîner, mamie prépare une bonne soupe de légumes du jardin. Iris aide son papi à mettre la table, fière de se rendre utile. Après le repas, papi raconte une longue histoire tirée de son enfance. Iris se glisse ensuite dans un grand lit très douillet, préparé spécialement pour elle. Mamie lui chante doucement une berceuse que sa propre maman lui chantait autrefois. Bercée par cette douce mélodie, Iris s'endort très vite, parfaitement heureuse.;;;;;;
24925;question;Où Iris dort-elle pour la première fois ?;chez ses grands-parents;chez ses cousins;à l'école;chez une amie;24924;L
24926;question;Quand se passe cette nuit particulière ?;un week-end de vacances;un jour d'école;le jour de son anniversaire;pendant une sortie scolaire;24924;L
24927;question;Que glisse Iris dans sa valise ?;son doudou lapin;ses jouets;ses livres;ses vêtements de sport;24924;L
24928;question;Comment Iris range-t-elle son doudou ?;soigneusement;n'importe comment;elle oublie de le prendre;elle le laisse à la maison;24924;L
24929;question;Que prépare mamie pour le dîner ?;une soupe de légumes du jardin;des pâtés;une pizza;un poulet rôti;24924;L
24930;question;Que fait Iris avant le repas ?;elle aide à mettre la table;elle regarde la télévision;elle dort déjà;elle joue dehors;24924;L
24931;question;Comment Iris se sent-elle en aidant papi ?;fière de se rendre utile;gênée;ennuyée;indifférente;24924;L
24932;question;Que raconte papi après le repas ?;une histoire de son enfance;un conte de fées invente;une blague courte;les nouvelles du jour;24924;L
24933;question;Où Iris se glisse-t-elle pour dormir ?;un grand lit très douillet;un sac de couchage;un canapé;un lit superpose;24924;L
24934;question;Comment ce lit à-t-il été prépare ?;spécialement pour elle;à la dernière minute;il n'a pas été prépare;par Iris elle-même;24924;L
24935;question;Que fait mamie pour aider Iris à s'endormir ?;elle chante une berceuse;elle lit une histoire;elle allume la télévision;elle ferme juste la porte;24924;L
24936;question;D'ou vient cette berceuse ?;la propre maman de mamie la lui chantait;mamie l'a inventée ce soir-là;elle l'a apprise à la radio;Iris la connaissait déjà;24924;L
24937;question;Comment Iris s'endort-elle ?;très vite et heureuse;difficilement;en pleurant;très tard dans la nuit;24924;L
24938;question;Chez qui Iris passe-t-elle la nuit ?;ses grands-parents;ses cousins;une amie;sa mamie seule;24924;L
24939;question;Que fait Iris pour la première fois ?;dormir chez ses grands-parents;manger de la soupe;voyager en train;aller à l'école;24924;L
24940;question;Qui a aidé à mettre la table ?;Iris;papi seul;mamie seule;personne;24924;L
24941;question;"Que veut dire ""douillet"" dans le texte ?";doux et confortable;dur et inconfortable;froid;bruyant;24924;V
24942;question;"Que veut dire ""bercée"" dans le texte ?";endormie doucement par un mouvement ou un son apaisant;réveillée brusquement;effrayée;gênée;24924;V
24943;question;Pourquoi papi raconte-t-il une histoire de son enfance à Iris ?;pour partager un moment complice avant le coucher;parce qu'il n'a rien d'autre à faire;parce qu'Iris le lui demande avec insistance;par obligation avant chaque nuit;24924;I
24944;question;Qu'est-ce qui montre qu'Iris se sent bien chez ses grands-parents ?;elle s'endort vite, parfaitement heureuse;elle pleure avant de dormir;elle demande à rentrer chez elle;elle a du mal à s'endormir;24924;I
24945;passage;Milan revient de vacances avec sa famille, après deux semaines passées au bord de la mer. à peine arrive, il aide son papa à sortir les lourdes valises du coffre de la voiture. Milan range ensuite avec soin ses coquillages préfères dans une petite boite en carton. Son chat, visiblement ravi de son retour, l'attendait patiemment devant la porte. Sa maman commence déjà à laver les vêtements couverts de sable fin. Assis avec son papa, Milan regarde avec plaisir les photos prises pendant le séjour. En repensant à l'école qui reprend bientôt, il ressent un petit pincement au coeur. Malgré tout, Milan garde de ces vacances un très bon souvenir.;;;;;;
24946;question;D'ou Milan revient-il ?;de vacances au bord de la mer;de l'école;de chez ses cousins;de la montagne;24945;L
24947;question;Combien de temps a duré le séjour ?;deux semaines;un week-end;un mois;trois jours;24945;L
24948;question;Que fait Milan à peine arrive ?;il aide à sortir les valises;il va se coucher tout de suite;il part jouer dehors;il appelle ses amis;24945;L
24949;question;D'ou sortent les valises ?;du coffre de la voiture;du grenier;de la maison;elles restent dans la voiture;24945;L
24950;question;Où Milan range-t-il ses coquillages ?;dans une boite en carton;dans un tiroir;dans sa poche;il les jette;24945;L
24951;question;Comment Milan range-t-il ses coquillages ?;avec soin;n'importe comment;il ne les range pas;il les casse en les rangeant;24945;L
24952;question;Qui attendait Milan devant la porte ?;son chat;son chien;son poisson rouge;personne;24945;L
