id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
27092;question;Que veut dire 's'ébranle' à propos du train qui démarre lentement ?;se met progressivement en mouvement;s'arrête brutalement sur les rails;explose soudainement sans raison;reste totalement immobile sur place;27084;V
27093;question;Que veut dire 'défiler' à propos du paysage vu depuis la fenêtre du train ?;se succéder rapidement sous le regard du passager;rester fige et totalement immobile;disparaître complètement de la vue;devenir invisible aux yeux d'Alice;27084;V
27094;question;Que veut dire 'phénomène' à propos de l'obscurité soudaine dans le tunnel ?;un événement particulier que l'on peut expliquer rationnellement;un accident grave survenu sur les rails;une panne technique majeure du train;une erreur commise par le conducteur;27084;V
27095;question;Que veut dire 'poliment' à propos de la manière dont le contrôleur salue les passagers ?;avec courtoisie et un grand respect;avec une certaine brusquerie visible;avec une indifférence totale et manifeste;avec de la colère non dissimulée;27084;V
27096;question;Que veut dire 'émerveilles' à propos des yeux d'Alice regardant le paysage défiler ?;remplis d'admiration et d'un profond étonnement;fermés par une grande fatigue accumulée;remplis de larmes de tristesse soudaine;totalement indifférents au paysage observe;27084;V
27097;question;Pourquoi Alice serre-t-elle fermement la main de sa maman dès son arrivée sur le quai de la gare ?;l'agitation et le bruit ambiant de la gare l'impressionnent quelque peu;elle a en réalité peur de sa propre maman;sa maman le lui ordonne sans raison particulière;elle souhaite entraîner sa maman ailleurs sur le quai;27084;I
27098;question;Pourquoi Alice tient-elle absolument à garder elle-même son billet de train ?;elle est fière de voyager comme une grande personne responsable;elle ne fait pas du tout confiance à sa maman à ce sujet;le contrôleur le lui interdit formellement sinon;elle souhaite le jeter immédiatement après le contrôle;27084;I
27099;question;Pourquoi l'obscurité soudaine dans le tunnel surprend-elle Alice au tout début ?;elle ne s'attendait pas du tout à ce changement soudain de luminosité;elle a une peur générale et persistante de l'obscurité;le train rencontre en réalité un problème technique;sa maman à volontairement éteint les lumières du wagon;27084;I
27100;question;Qu'est-ce qui montre qu'Alice a particulièrement aimé ce premier voyage en train ?;elle repense avec émerveillement à sa journée et souhaite déjà recommencer;elle ne veut plus jamais reprendre le train de sa vie;elle s'est visiblement ennuyée durant tout le trajet effectué;elle a dormi durant l'intégralité du long trajet effectué;27084;I
27101;question;Que peut-on déduire de l'attitude de la maman d'Alice tout au long de ce voyage en train ?;elle rassure et accompagne sa fille avec beaucoup de bienveillance;elle se montre indifférente aux réactions de sa propre fille;elle regrette visiblement d'avoir emmené Alice avec elle;elle est en réalité plus stressée qu'Alice durant tout le trajet;27084;I
27102;question;Que peut-on déduire de l'expérience globale de ce premier voyage en train pour la jeune Alice ?;c'est une découverte enrichissante qui restera durablement un très beau souvenir;c'est une expérience qu'elle souhaiterait désormais oublier rapidement;elle préfère finalement largement la voiture familiale au train;elle n'a rien appris de particulièrement nouveau durant ce trajet;27084;I
27103;question;Pourquoi Alice se jette-t-elle immédiatement dans les bras de sa tante en descendant du train ?;elle est impatiente et heureuse de retrouver enfin sa tante après ce long trajet;elle a peur de rester seule sur le quai de la gare;sa maman la pousse fermement vers sa tante;elle souhaite simplement fuir le train le plus vite possible;27084;I
27104;question;Que peut-on déduire du souhait exprimé par Alice de reprendre bientôt le train pour un nouveau voyage ?;cette première expérience positive nourrit chez elle une véritable envie de voyager à nouveau;elle n'éprouve en réalité aucune envie sincère de recommencer ce type de voyage;ses parents l'obligent à formuler explicitement ce souhait;elle cherche uniquement à impressionner sa tante par cette déclaration;27084;I
27105;passage;Diego s'envole pour la première fois de sa vie afin de rejoindre ses grands-parents qui habitent dans un pays voisin. Toute la famille se retrouve très tôt le matin à l'aéroport pour l'embarquement prévu. Avant de monter dans l'avion, Diego doit passer par un contrôle de sécurité. Il retire sa ceinture et vide ses poches, comme le lui indique calmement son papa, habitué à ce type de procédure. Une fois installé près du hublot, Diego observe avec de grands yeux les techniciens s'affairer autour de l'avion sur le tarmac. Il n'avait jamais vu d'avion d'aussi près de toute sa vie. Au moment du décollage, Diego sent son corps enfoncé dans son siège. L'avion prend rapidement de la vitesse sur la piste avant de s'élever progressivement dans les airs, sous le regard émerveillé du garçon. Par le hublot, Diego regarde la ville rapetisser peu à peu, jusqu'à devenir un simple assemblage de petits points colorés. Les nuages blancs semblent alors soudain tout proches de l'avion. Une hôtesse de l'air distribue ensuite un petit plateau-repas à chaque passager installé. Diego trouve amusant de manger à une telle hauteur, bien au-dessus des nuages qui défilent lentement. Pendant le vol, Diego ressent une légère anxiété lorsque l'avion traverse une zone de turbulences. La cabine est secouée légèrement, mais son papa le rassure en lui expliquant que ce phénomène est tout à fait normal. Après deux heures de vol, l'avion amorce sa descente et atterrit finalement en douceur sur la piste d'atterrissage. Diego ressent un immense soulagement mélange à une grande fierté personnelle. Très fier d'avoir surmonté sa première peur en avion, Diego se précipite vers ses grands-parents dès la sortie du terminal, impatient de leur raconter chaque détail marquant de ce voyage inédit. Le soir venu, allongé dans son lit chez ses grands-parents, Diego repense encore à la sensation étrange du décollage, se promettant déjà de reprendre l'avion avec beaucoup moins d'appréhension la prochaine fois.;;;;;;
27106;question;Pourquoi Diego prend-il l'avion pour ce voyage particulier ?;pour rejoindre ses grands-parents dans un pays voisin;pour un simple voyage scolaire organisé;pour rentrer de vacances passées ailleurs;pour une compétition sportive internationale;27105;L
27107;question;Que doit faire Diego avant de monter dans l'avion ?;passer un contrôle de sécurité;attendre près de trois heures supplémentaires;payer un supplément financier inattendu;présenter un passeport spécial particulier;27105;L
27108;question;Que ressent Diego précisément au moment du décollage de l'avion ?;son corps enfonce dans le siège;rien de particulier à signaler;une forte envie soudaine de dormir;une envie subite de vomir;27105;L
27109;question;Que distribue une hôtesse de l'air pendant le vol de Diego ?;un plateau-repas;des jeux spécialement conçus pour enfants;des cartes postales illustrées;rien du tout durant tout le vol;27105;L
27110;question;Que se passe-t-il précisément pendant une zone de turbulences ?;la cabine est légèrement secouée;l'avion s'arrête complètement en plein vol;toutes les lumières s'éteignent soudainement;l'avion fait un demi-tour complet;27105;L
27111;question;Que fait Diego dès sa sortie de l'avion à l'arrivée ?;il se précipite vers ses grands-parents;il attend calmement dans le terminal;il cherche d'abord sa valise personnelle;il retourne immédiatement dans l'avion;27105;L
27112;question;Que veut dire 's'affairer' à propos des techniciens observés autour de l'avion ?;s'occuper activement de plusieurs taches à la fois;rester totalement immobiles sans agir;discuter tranquillement entre eux sans travailler;dormir paisiblement sur le tarmac;27105;V
27113;question;Que veut dire 'rapetisser' à propos de la ville observée depuis l'avion en vol ?;devenir de plus en plus petite avec la distance;devenir de plus en plus grande visiblement;changer complètement de couleur soudainement;disparaître totalement de la vue de Diego;27105;V
27114;question;Que veut dire 'turbulences' dans le contexte de ce vol en avion ?;des mouvements irréguliers de l'air qui secouent l'appareil;un problème mécanique particulièrement grave;une tempête de neige inattendue en plein vol;un manque important de carburant;27105;V
27115;question;Que veut dire 'amorce sa descente' à propos de l'avion en fin de vol ?;commence progressivement à diminuer son altitude;accélère fortement en prenant de la hauteur;s'arrête complètement en plein vol;fait brusquement demi-tour dans les airs;27105;V
27116;question;Que veut dire 'anxiété' à propos du sentiment ressenti par Diego durant les turbulences ?;une inquiétude relativement légère et passagère;une très grande joie manifeste;une profonde fatigue physique accumulée;une totale indifférence face à la situation;27105;V
